13105,大塚一丁目,10,2,http://gi.gsi.go.jp/jusho/13105/OTK-1/10/2,,139.729983236,35.715543964,2500
13105,大塚一丁目,10,3,http://gi.gsi.go.jp/jusho/13105/OTK-1/10/3,,139.729929236,35.715677150,2500
13105,大塚一丁目,10,4,http://gi.gsi.go.jp/jusho/13105/OTK-1/10/4,,139.729874675,35.715801153,2500
13105,大塚一丁目,10,5,http://gi.gsi.go.jp/jusho/13105/OTK-1/10/5,,139.729819522,35.715930492,2500
13105,大塚一丁目,10,6,http://gi.gsi.go.jp/jusho/13105/OTK-1/10/6,,139.729765397,35.716056742,2500
13105,大塚一丁目,10,7,http://gi.gsi.go.jp/jusho/13105/OTK-1/10/7,,139.729709397,35.716183925,2500
13105,大塚一丁目,10,8,http://gi.gsi.go.jp/jusho/13105/OTK-1/10/8,,139.729656419,35.716310083,2500
13105,大塚一丁目,10,9,http://gi.gsi.go.jp/jusho/13105/OTK-1/10/9,,139.729610447,35.716430861,2500
13105,大塚一丁目,10,10,http://gi.gsi.go.jp/jusho/13105/OTK-1/10/10,,139.729556142,35.716560247,2500
13105,大塚一丁目,10,11,http://gi.gsi.go.jp/jusho/13105/OTK-1/10/11,,139.729497878,35.716691353,2500
13105,大塚一丁目,10,12,http://gi.gsi.go.jp/jusho/13105/OTK-1/10/12,,139.729445689,35.716818803,2500
13105,大塚一丁目,10,13,http://gi.gsi.go.jp/jusho/13105/OTK-1/10/13,,139.729393503,35.716942808,2500
13105,大塚一丁目,10,14,http://gi.gsi.go.jp/jusho/13105/OTK-1/10/14,,139.729339481,35.717060994,2500
13105,大塚一丁目,11,1,http://gi.gsi.go.jp/jusho/13105/OTK-1/11/1,,139.729162233,35.717198244,2500
13105,大塚一丁目,11,2,http://gi.gsi.go.jp/jusho/13105/OTK-1/11/2,,139.729248942,35.717128542,2500
13105,大塚一丁目,11,3,http://gi.gsi.go.jp/jusho/13105/OTK-1/11/3,,139.729306950,35.716995497,2500
13105,大塚一丁目,11,4,http://gi.gsi.go.jp/jusho/13105/OTK-1/11/4,,139.729360192,35.716869769,2500
13105,大塚一丁目,11,5,http://gi.gsi.go.jp/jusho/13105/OTK-1/11/5,,139.729415019,35.716742969,2500
13105,大塚一丁目,11,6,http://gi.gsi.go.jp/jusho/13105/OTK-1/11/6,,139.729474078,35.716613156,2500
13105,大塚一丁目,11,7,http://gi.gsi.go.jp/jusho/13105/OTK-1/11/7,,139.729527589,35.716483339,2500
13105,大塚一丁目,11,8,http://gi.gsi.go.jp/jusho/13105/OTK-1/11/8,,139.729585558,35.716353103,2500
13105,大塚一丁目,11,9,http://gi.gsi.go.jp/jusho/13105/OTK-1/11/9,,139.729637161,35.716228258,2500
13105,大塚一丁目,11,10,http://gi.gsi.go.jp/jusho/13105/OTK-1/11/10,,139.729689044,35.716096469,2500
13105,大塚一丁目,11,11,http://gi.gsi.go.jp/jusho/13105/OTK-1/11/11,,139.729743608,35.715970314,2500
